M,k,d,load,sign_mode,neg_ratio,rho,abs_rho,trials,failed_n,success_n,fail_rate,failed_mean,failed_variance,variance_ratio_to_unconditional_exact,effective_df_from_moments,ks_failed_vs_chi2,ks_all_vs_chi2,ks_failed_vs_all,ks_failed_vs_success,failed_q01,chi2_q01,error_q01,failed_q50,chi2_q50,error_q50,failed_q99,chi2_q99,error_q99,rho2,mean_bias
256,3,205,0.80078125,fixed:0.4,0.4,0.2,0.2,1000000,542678,457322,0.542678,1.0009068918596298,0.0078908697937796,1.0110176923280152,253.91740894313952,0.0117253194119719,0.0076004364438364,0.0043075474222282,0.0094190688885036,0.8060349,0.8055720643512272,0.0004628356487728,0.99688936,0.997386839503964,-0.000497479503964,1.22064976,1.2174799538035523,0.0031698061964475,0.04000000000000001,0.000906891859629777
256,3,205,0.80078125,fixed:0.35,0.35,0.2975609756097561,0.2975609756097561,1000000,543734,456266,0.543734,1.002009146424336,0.0079026351651742,1.012525130537953,254.09810994251703,0.016704267617106,0.0082795286178176,0.010047102947397,0.0220202753380639,0.80649764,0.8055720643512272,0.0009255756487728,1.00064269,0.997386839503964,0.003255850496036,1.2211125,1.2174799538035523,0.0036325461964477,0.08854253420582986,0.002009146424335917
256,3,205,0.80078125,fixed:0.3,0.3,0.3951219512195122,0.3951219512195122,1000000,543613,456387,0.543613,1.003844856038524,0.0078685737397941,1.0081610104111314,256.1339648883716,0.0243320489477091,0.0077193762377948,0.0171111563336417,0.0374926462270874,0.81004531,0.8055720643512272,0.0044732456487728,1.00089977,0.997386839503964,0.0035129304960359,1.22136958,1.2174799538035523,0.0038896261964476,0.15612135633551458,0.003844856038524025
256,3,205,0.80078125,fixed:0.25,0.25,0.5024390243902439,0.5024390243902439,1000000,543473,456527,0.543473,1.0063026044083878,0.0078371598409299,1.004136104619145,258.4214057624604,0.0359327997110407,0.0078305172640942,0.02864260020829,0.062740210783349,0.81282175,0.8055720643512272,0.0072496856487728,1.00367621,0.997386839503964,0.006289370496036,1.22414602,1.2174799538035523,0.0066660661964477,0.2524449732302201,0.006302604408387813
256,3,205,0.80078125,fixed:0.2,0.2,0.6,0.6,1000000,543590,456410,0.54359,1.0090024332335217,0.0078317617413053,1.0034444731047525,259.98898942537926,0.0476817074381405,0.0082755657467966,0.0410123129564561,0.0898584889823977,0.81462129,0.8055720643512272,0.0090492256487728,1.00547575,0.997386839503964,0.0080889104960359,1.22594556,1.2174799538035523,0.0084656061964476,0.36,0.009002433233521678
256,3,205,0.80078125,fixed:0.15,0.15,0.697560975609756,0.697560975609756,1000000,542859,457141,0.542859,1.0121215130351158,0.0077585492934609,0.9940641282246808,264.0673967263108,0.0610280156092735,0.0080271045322714,0.053903709355468,0.1179148432441369,0.81950577,0.8055720643512272,0.0139337056487728,1.01036023,0.997386839503964,0.012973390496036,1.23083004,1.2174799538035523,0.0133500861964477,0.4865913146936347,0.012121513035115772
256,3,205,0.80078125,fixed:0.1,0.1,0.7951219512195122,0.7951219512195122,1000000,543257,456743,0.543257,1.0154966439658026,0.0076592638005074,0.9813431744400224,269.2774294671715,0.0768045018036174,0.0094426661169828,0.0710633931785508,0.1555872628120209,0.82418458,0.8055720643512272,0.0186125156487728,1.01174845,0.997386839503964,0.014361610496036,1.23221826,1.2174799538035523,0.0147383061964476,0.6322189173111243,0.015496643965802637
256,3,205,0.80078125,fixed:0.05,0.05,0.902439024390244,0.902439024390244,1000000,542508,457492,0.542508,1.0204528588389117,0.0075383015702242,0.9658448886849864,276.2755051418102,0.0999548643254037,0.0095888824748544,0.0945194270904761,0.2066034533729028,0.83215399,0.8055720643512272,0.0265819256487728,1.01642726,0.997386839503964,0.0190404204960359,1.23689707,1.2174799538035523,0.0194171161964475,0.8143961927424155,0.02045285883891168
256,3,205,0.80078125,fixed:0,0.0,1.0,1.0,1000000,543923,456077,0.543923,1.024901533607202,0.007373274872215,0.9447008430025584,284.9271651457706,0.1213335915507387,0.0100841337569878,0.1165119045581819,0.2554654248255929,0.83837527,0.8055720643512272,0.0328032056487728,1.02264854,0.997386839503964,0.025261700496036,1.23653716,1.2174799538035523,0.0190572061964475,1.0,0.024901533607202042
256,3,210,0.8203125,fixed:0.5,0.5,0.0,0.0,1000000,781098,218902,0.781098,0.9997742782188792,0.0078430109674902,1.0047685103088522,254.888999016137,0.0089470181843458,0.0083210088318245,0.0009187539514887,0.0041971016778686,0.80627392,0.8055720643512272,0.0007018556487727,0.99579647,0.997386839503964,-0.0015903695039639,1.2174415,1.2174799538035523,-3.845380355227413e-05,0.0,-0.00022572178112079122
256,3,210,0.8203125,fixed:0.45,0.45,0.0952380952380952,0.0952380952380952,1000000,780381,219619,0.780381,1.0000511128810798,0.0078635559265293,1.0074005259943748,254.36386228287068,0.0073625433236024,0.0074792294527354,0.0008861714418982,0.0040350399642027,0.80617354,0.8055720643512272,0.0006014756487727,0.99890834,0.997386839503964,0.0015215004960359,1.21734111,1.2174799538035523,-0.0001388438035523,0.009070294784580492,5.111288107984002e-05
256,3,210,0.8203125,fixed:0.4,0.4,0.2,0.2,1000000,780080,219920,0.78008,1.0004318167764847,0.0078377090107217,1.004089276373559,255.39703468183143,0.0093649196238781,0.0077053838351535,0.002473120603015,0.0112455465760961,0.80624882,0.8055720643512272,0.0006767556487727,0.99898363,0.997386839503964,0.001596790496036,1.2174164,1.2174799538035523,-6.355380355227425e-05,0.04000000000000001,0.00043181677648473915
256,3,210,0.8203125,fixed:0.35,0.35,0.2952380952380952,0.2952380952380952,1000000,780782,219218,0.780782,1.0010391491071515,0.0078447579140853,1.004992311720741,255.4774510621741,0.0118683482343852,0.0077952225655045,0.0043035214131472,0.0196312411076978,0.80765418,0.8055720643512272,0.0020821156487728,0.99717674,0.997386839503964,-0.000210099503964,1.21882176,1.2174799538035523,0.0013418061964476,0.08716553287981857,0.0010391491071515269
256,3,210,0.8203125,fixed:0.3,0.3,0.4,0.4,1000000,780385,219615,0.780385,1.0020033829656898,0.0078397754294459,1.0043540053751914,256.1325355580098,0.016433750339494,0.0081078711326996,0.0085895753954778,0.0391119704732275,0.80938578,0.8055720643512272,0.0038137156487728,0.99890834,0.997386839503964,0.0015215004960359,1.22055336,1.2174799538035523,0.0030734061964476,0.16000000000000003,0.002003382965689804
256,3,210,0.8203125,fixed:0.25,0.25,0.4952380952380952,0.4952380952380952,1000000,780904,219096,0.780904,1.002972680389984,0.0078075466335134,1.0002251727862272,257.6876565272561,0.0213699326781547,0.0080268541653644,0.0138575013778902,0.0632485366135859,0.80908464,0.8055720643512272,0.0035125756487728,1.00181944,0.997386839503964,0.0044326004960359,1.22025221,1.2174799538035523,0.0027722561964476,0.24526077097505666,0.002972680389984106
256,3,210,0.8203125,fixed:0.2,0.2,0.6,0.6,1000000,780067,219933,0.780067,1.0042605384312244,0.0077914885521457,0.9981679712138932,258.88229759958216,0.0266088429916085,0.0086217454037796,0.0199261461220638,0.0906009835816539,0.8092603,0.8055720643512272,0.0036882356487728,1.00199511,0.997386839503964,0.0046082704960359,1.22042788,1.2174799538035523,0.0029479261964475,0.36,0.0042605384312244254
256,3,210,0.8203125,fixed:0.15,0.15,0.6952380952380952,0.6952380952380952,1000000,780254,219746,0.780254,1.0059196441562746,0.0077779235818525,0.9964301622205828,260.19137880459306,0.033335350857329,0.0086489554020617,0.0267794336331502,0.12186539747322,0.81367714,0.8055720643512272,0.0081050756487728,1.0031997,0.997386839503964,0.0058128604960359,1.22484472,1.2174799538035523,0.0073647661964477,0.48335600907029475,0.0059196441562745505
256,3,210,0.8203125,fixed:0.1,0.1,0.8,0.8,1000000,780053,219947,0.780053,1.0078901044987711,0.0076898058559269,0.9851413961360924,264.2049700028728,0.0420002125002819,0.0087182236040993,0.0362040479762272,0.1646035089190908,0.81550913,0.8055720643512272,0.0099370656487728,1.00503168,0.997386839503964,0.007644840496036,1.22346446,1.2174799538035523,0.0059845061964476,0.6400000000000001,0.007890104498771144
256,3,210,0.8203125,fixed:0.05,0.05,0.8952380952380953,0.8952380952380953,1000000,780728,219272,0.780728,1.0099724216590154,0.007587189905361,0.9719952617992448,268.88592620860067,0.0521529878370768,0.0090190267653614,0.045510301462225,0.2075518144689017,0.82143171,0.8055720643512272,0.0158596456487728,1.00774202,0.997386839503964,0.010355180496036,1.22617479,1.2174799538035523,0.0086948361964476,0.801451247165533,0.009972421659015351
256,3,210,0.8203125,fixed:0,0.0,1.0,1.0,1000000,779923,220077,0.779923,1.0122149833865006,0.0074723699655829,0.9572856738204932,274.2313823622903,0.0632035128393185,0.0103427153856161,0.0580781535818279,0.2638992424552676,0.82492001,0.8055720643512272,0.0193479456487728,1.00801807,0.997386839503964,0.010631230496036,1.22645084,1.2174799538035523,0.0089708861964477,1.0,0.012214983386500622
256,3,215,0.83984375,fixed:0.5,0.5,-0.0046511627906976,0.0046511627906976,1000000,931969,68031,0.931969,0.9999695334272596,0.0078142860302362,1.0009771766535085,255.9258936551884,0.0075726790290443,0.0076497938987448,0.0002715861589817,0.0039920941773849,0.8047247,0.8055720643512272,-0.0008473643512272,0.99611484,0.997386839503964,-0.001271999503964,1.21574287,1.2174799538035523,-0.0017370838035524,2.1633315305569883e-05,-3.046657274041742e-05
256,3,215,0.83984375,fixed:0.45,0.45,0.0976744186046511,0.0976744186046511,1000000,931786,68214,0.931786,1.000069956046195,0.0078270039630816,1.0026062903643702,255.5613672111813,0.0076346789554433,0.0077686438972268,0.0004416922082967,0.0064750961429729,0.80555811,0.8055720643512272,-1.3954351227196682e-05,0.99694825,0.997386839503964,-0.000438589503964,1.21657628,1.2174799538035523,-0.0009036738035523,0.009540292049756614,6.995604619497442e-05
256,3,215,0.83984375,fixed:0.4,0.4,0.2,0.2,1000000,931437,68563,0.931437,1.0002400702443537,0.007813496805572,1.0008760802931935,256.0902558785095,0.008397008907345,0.0075573542712635,0.0009522811795108,0.0138891410747896,0.80634249,0.8055720643512272,0.0007704256487728,0.99773263,0.997386839503964,0.000345790496036,1.21736066,1.2174799538035523,-0.0001192938035523,0.04000000000000001,0.00024007024435368507
256,3,215,0.83984375,fixed:0.35,0.35,0.3023255813953488,0.3023255813953488,1000000,931612,68388,0.931612,1.0003756055440998,0.0078008111619125,0.9992511026912568,256.57622813737265,0.0092939003107115,0.0075457283025481,0.0018725026770801,0.0273805737421793,0.80707786,0.8055720643512272,0.0015057956487728,0.998468,0.997386839503964,0.001081160496036,1.21809603,1.2174799538035523,0.0006160761964477,0.09140075716603568,0.0003756055440997663
256,3,215,0.83984375,fixed:0.3,0.3,0.3953488372093023,0.3953488372093023,1000000,931796,68204,0.931796,1.0006458854833784,0.0078032406564466,0.9995623107235704,256.6349628875268,0.0099328589443793,0.0075376462698645,0.0030396828576211,0.0445675159465896,0.80791127,0.8055720643512272,0.0023392056487727,0.99930141,0.997386839503964,0.0019145704960359,1.21892944,1.2174799538035523,0.0014494861964475,0.1563007030827474,0.0006458854833784056
256,3,215,0.83984375,fixed:0.25,0.25,0.4976744186046511,0.4976744186046511,1000000,931726,68274,0.931726,1.0011075042613282,0.0077987550378617,0.9989877218475957,257.01954484343696,0.0120225134123806,0.0073196949581465,0.0050009196523441,0.0732477905548839,0.80712688,0.8055720643512272,0.0015548156487728,0.99851702,0.997386839503964,0.0011301804960359,1.21814505,1.2174799538035523,0.0006650961964476,0.2476798269334775,0.0011075042613282182
256,3,215,0.83984375,fixed:0.2,0.2,0.6,0.6,1000000,931689,68311,0.931689,1.0016052156071182,0.0078009464674495,0.9992684347615028,257.2028950890544,0.0142421103221286,0.0078056920705669,0.0070580393135477,0.1033221489005835,0.80943101,0.8055720643512272,0.0038589456487727,0.99768361,0.997386839503964,0.000296770496036,1.22044918,1.2174799538035523,0.0029692261964475,0.36,0.0016052156071182377
256,3,215,0.83984375,fixed:0.15,0.15,0.7023255813953488,0.7023255813953488,1000000,931937,68063,0.931937,1.00214332964959,0.0077731466298984,0.9957073924864044,258.4001823144022,0.0159668574962625,0.008477397398712,0.0097557024798886,0.1433334187427627,0.80854858,0.8055720643512272,0.0029765156487727,0.99993872,0.997386839503964,0.0025518804960359,1.21956675,1.2174799538035523,0.0020867961964476,0.4932612222823148,0.0021433296495900755
256,3,215,0.83984375,fixed:0.1,0.1,0.7953488372093023,0.7953488372093023,1000000,931230,68770,0.93123,1.0027840885301158,0.0077303149998101,0.990220840805116,260.1642826285541,0.0193679093549062,0.0081748600596931,0.0126967499973154,0.1846262904946253,0.81104881,0.8055720643512272,0.0054767456487727,0.99930141,0.997386839503964,0.0019145704960359,1.21892944,1.2174799538035523,0.0014494861964475,0.6325797728501892,0.0027840885301158025
256,3,215,0.83984375,fixed:0.05,0.05,0.8976744186046511,0.8976744186046511,1000000,931892,68108,0.931892,1.0034295490621232,0.0076969334541449,0.9859448051950908,261.6290931783466,0.0221068308299813,0.0092569954964027,0.0163239908229709,0.2396780234769909,0.81178417,0.8055720643512272,0.0062121056487728,1.00003677,0.997386839503964,0.0026499304960359,1.2196648,1.2174799538035523,0.0021848461964477,0.8058193618171985,0.003429549062123227
256,3,215,0.83984375,fixed:0,0.0,1.0,1.0,1000000,931829,68171,0.931829,1.004469902058618,0.0076208491987268,0.976198732056535,264.7893319579698,0.0266713219085729,0.0088838205104275,0.0203205647591994,0.2980822455178798,0.81560805,0.8055720643512272,0.0100359856487728,1.00072311,0.997386839503964,0.003336270496036,1.22035114,1.2174799538035523,0.0028711861964476,1.0,0.00446990205861808
1024,3,809,0.7900390625,fixed:0.5,0.5,-0.0012360939431396,0.0012360939431396,1000000,103668,896332,0.103668,0.9999226149487788,0.0019808481507877,1.014457794263004,1009.5122490720672,0.0053658785442307,0.0041661863028127,0.0023837152834047,0.00265941111486,0.89879768,0.9000222157565223,-0.0012245357565222,0.99962873,0.9993483974822964,0.0002803325177036,1.1065178984000017,1.1057270175596228,0.0007908808403787,1.5279282362664047e-06,-7.738505122123485e-05
1024,3,809,0.7900390625,fixed:0.45,0.45,0.1001236093943139,0.1001236093943139,1000000,103121,896879,0.103121,1.0003315284065322,0.0019841373462032,1.016142299925289,1008.663204328016,0.008369405768146,0.0044286540532161,0.0045817139379952,0.0051085084364727,0.89893974,0.9000222157565223,-0.0010824757565223,0.99977078,0.9993483974822964,0.0004223825177036,1.10638721,1.1057270175596228,0.0006601924403772,0.010024737158145143,0.00033152840653216664
1024,3,809,0.7900390625,fixed:0.4,0.4,0.1990111248454882,0.1990111248454882,1000000,103725,896275,0.103725,1.0010333978375514,0.0019654709931664,1.0065826437138052,1019.6719942142942,0.0131377728669169,0.0042675434691235,0.0098181595565196,0.0109544052400432,0.90052813,0.9000222157565223,0.0005059142434776,1.00053269,0.9993483974822964,0.0011842925177036,1.10714913,1.1057270175596228,0.0014221124403772,0.03960542781226649,0.0010333978375514086
1024,3,809,0.7900390625,fixed:0.35,0.35,0.3003708281829419,0.3003708281829419,1000000,102882,897118,0.102882,1.0027047393150406,0.0019733285605641,1.0106067636280005,1019.005972282068,0.0274883474122128,0.0040076519103078,0.0237874050854376,0.0265153581640739,0.90252655,0.9000222157565223,0.0025043342434777,1.00170462,0.9993483974822964,0.0023562225177036,1.10832106,1.1057270175596228,0.0025940424403771,0.09022263442330641,0.0027047393150405608
1024,3,809,0.7900390625,fixed:0.3,0.3,0.3992583436341162,0.3992583436341162,1000000,103280,896720,0.10328,1.0044503196588883,0.0019499315293006,0.9986243707734418,1034.8265357037658,0.0435479571027849,0.0042841652482533,0.040172709527498,0.0447996136224218,0.90419243,0.9000222157565223,0.0041702142434777,1.0033705,0.9993483974822964,0.0040221025177036,1.10998694,1.1057270175596228,0.0042599224403772,0.15940722496145804,0.004450319658888313
1024,3,809,0.7900390625,fixed:0.25,0.25,0.5006180469715699,0.5006180469715699,1000000,103725,896275,0.103725,1.007456095698626,0.0019441578509476,0.9956674793002682,1044.1207582661948,0.0709664029224051,0.0046104189654471,0.0667329178115208,0.0744558509514611,0.9080472,0.9000222157565223,0.0080249842434777,1.00639879,0.9993483974822964,0.0070503925177036,1.11301523,1.1057270175596228,0.0072882124403772,0.2506184289536289,0.007456095698626042
1024,3,809,0.7900390625,fixed:0.2,0.2,0.5995055624227441,0.5995055624227441,1000000,103676,896324,0.103676,1.010644935817933,0.0019518123390225,0.9995875955825938,1046.6202778551146,0.0985759570597906,0.0040744275140857,0.0951031192175623,0.1061035063409687,0.91144353,0.9000222157565223,0.0114213142434776,1.00979513,0.9993483974822964,0.0104467325177037,1.11641156,1.1057270175596228,0.0106845424403771,0.3594069193758107,0.010644935817933021
1024,3,809,0.7900390625,fixed:0.15,0.15,0.7008652657601978,0.7008652657601978,1000000,103360,896640,0.10336,1.0143581299304372,0.0019322114433512,0.989549329206438,1065.0205176006982,0.1346051361020842,0.0058809404937661,0.1329579690402477,0.1482846728232597,0.9155017,0.9000222157565223,0.0154794842434776,1.01385329,0.9993483974822964,0.0145048925177035,1.11964324,1.1057270175596228,0.0139162224403772,0.4912121207491127,0.014358129930437169
1024,3,809,0.7900390625,fixed:0.1,0.1,0.799752781211372,0.799752781211372,1000000,103352,896648,0.103352,1.0191415383612314,0.0018956752000269,0.9708379116761732,1095.8095302386575,0.1761372392260068,0.0044439846439028,0.1729130774827773,0.192843877957434,0.92145497,0.9000222157565223,0.0214327542434776,1.01815359,0.9993483974822964,0.0188051925177037,1.12311706,1.1057270175596228,0.0173900424403772,0.6396045110553248,0.019141538361231447
1024,3,809,0.7900390625,fixed:0.05,0.05,0.9011124845488258,0.9011124845488258,1000000,103563,896437,0.103563,1.0241682643584098,0.0018606300922881,0.9528901539531524,1127.489701544063,0.2219346661768773,0.0051705184207779,0.2195893367322306,0.2449579130850585,0.92654301,0.9000222157565223,0.0265207942434776,1.02324163,0.9993483974822964,0.0238932325177037,1.1282051,1.1057270175596228,0.0224780824403771,0.8120037098097578,0.024168264358409797
1024,3,809,0.7900390625,fixed:0,0.0,1.0,1.0,1000000,102950,897050,0.10295,1.029734122549684,0.0017988373724849,0.9212440602290476,1178.9307686868704,0.2728534397495871,0.0052165082465439,0.2707103103448275,0.3017783962374757,0.93422673,0.9000222157565223,0.0342045142434777,1.02927238,0.9993483974822964,0.0299239825177037,1.1317564,1.1057270175596228,0.0260293824403772,1.0,0.029734122549684106
1024,3,819,0.7998046875,fixed:0.5,0.5,-0.0012210012210012,0.0012210012210012,1000000,256873,743127,0.256873,0.9999489365615304,0.0019757860518726,1.0118500356618896,1012.1519734212284,0.0054087277050098,0.0041458975666585,0.0018200424957079,0.0024491674985675,0.89925285,0.9000222157565223,-0.0007693657565223,0.99966914,0.9993483974822964,0.0003207425177036,1.10580017,1.1057270175596228,7.315244037719992e-05,1.490843981686421e-06,-5.106343846961181e-05
1024,3,819,0.7998046875,fixed:0.45,0.45,0.0989010989010989,0.0989010989010989,1000000,257150,742850,0.25715,1.000300357492825,0.0019691780657998,1.0084659187748024,1016.262391480405,0.0067183607272855,0.0047884134101477,0.0026539399183356,0.003572645780892,0.90020956,0.9000222157565223,0.0001873442434776,0.99980946,0.9993483974822964,0.0004610625177037,1.10675688,1.1057270175596228,0.0010298624403772,0.009781427363844946,0.0003003574928250874
1024,3,819,0.7998046875,fixed:0.4,0.4,0.199023199023199,0.199023199023199,1000000,256814,743186,0.256814,1.000911710877639,0.0019636114372738,1.0056151074396296,1020.3895067578704,0.0120914279790275,0.0045414051779784,0.0078435394643593,0.0105539386699418,0.90027015,0.9000222157565223,0.0002479342434776,0.99987005,0.9993483974822964,0.0005216525177036,1.10600108,1.1057270175596228,0.0002740624403771,0.03961023374942788,0.0009117108776390825
1024,3,819,0.7998046875,fixed:0.35,0.35,0.2991452991452991,0.2991452991452991,1000000,256734,743266,0.256734,1.0019426265399596,0.0019576659864719,1.0025702916306165,1025.5978637979808,0.0217401979883129,0.0043280920161129,0.018233453683579,0.0245315320269985,0.9018838,0.9000222157565223,0.0018615842434777,1.0014837,0.9993483974822964,0.0021353025177037,1.10761473,1.1057270175596228,0.0018877124403773,0.08948791000073048,0.00194262653995958
1024,3,819,0.7998046875,fixed:0.3,0.3,0.3992673992673993,0.3992673992673993,1000000,256924,743076,0.256924,1.0032948686656364,0.0019612944127692,1.0044285005570397,1026.4655698167694,0.0338159825088464,0.0040822279324171,0.030296790817518,0.040772129388539,0.90341773,0.9000222157565223,0.0033955142434777,1.00301762,0.9993483974822964,0.0036692225177037,1.10914866,1.1057270175596228,0.0034216424403772,0.15941445611775285,0.003294868665636441
1024,3,819,0.7998046875,fixed:0.25,0.25,0.4993894993894994,0.4993894993894994,1000000,256906,743094,0.256906,1.005263796755467,0.0019509521187935,0.9991319500939154,1035.9611507965924,0.0513256496876854,0.004039716714604,0.0477957845826878,0.0643199710705346,0.90568832,0.9000222157565223,0.0056661042434776,1.00447182,0.9993483974822964,0.0051234225177037,1.11141925,1.1057270175596228,0.0056922324403771,0.24938987210049482,0.005263796755466954
1024,3,819,0.7998046875,fixed:0.2,0.2,0.5995115995115995,0.5995115995115995,1000000,255922,744078,0.255922,1.0077036094738634,0.0019458898237458,0.9965394206954596,1043.704070142944,0.0735337924505679,0.0045534565203702,0.070320777979228,0.0945072666833692,0.90787919,0.9000222157565223,0.0078569742434776,1.00747908,0.9993483974822964,0.0081306825177036,1.11361012,1.1057270175596228,0.0078831024403771,0.3594141579489565,0.007703609473863393
1024,3,819,0.7998046875,fixed:0.15,0.15,0.6996336996336996,0.6996336996336996,1000000,256782,743218,0.256782,1.0103300842492466,0.0019319132268227,0.9893816517246125,1056.7419540036724,0.096247705382227,0.0049407729249505,0.093487401235289,0.1257873211295865,0.91162311,0.9000222157565223,0.0116008942434776,1.00959022,0.9993483974822964,0.0102418225177036,1.11653765,1.1057270175596228,0.0108106324403771,0.4894873136631378,0.01033008424924664
1024,3,819,0.7998046875,fixed:0.1,0.1,0.7997557997557998,0.7997557997557998,1000000,256884,743116,0.256884,1.0136967779340869,0.0019038082462894,0.9749883799794824,1079.500689837548,0.1273507610145782,0.0045234977094266,0.1242947439466841,0.1672615633988289,0.91528731,0.9000222157565223,0.0152650942434776,1.01325442,0.9993483974822964,0.0139060225177036,1.11856906,1.1057270175596228,0.0128420424403772,0.639609339243039,0.013696777934086857
1024,3,819,0.7998046875,fixed:0.05,0.05,0.8998778998778999,0.8998778998778999,1000000,257136,742864,0.257136,1.0171123047850554,0.0018562210965009,0.950617796350272,1114.6489418693582,0.1595138815760802,0.0055681283859879,0.1575745520502768,0.2121176312895454,0.92050457,0.9000222157565223,0.0204823542434776,1.0160225,0.9993483974822964,0.0166741025177037,1.12133715,1.1057270175596228,0.0156101324403772,0.8097802346886597,0.017112304785055432
1024,3,819,0.7998046875,fixed:0,0.0,1.0,1.0,1000000,256381,743619,0.256381,1.021205516145697,0.0018094188029999,0.9266491574871992,1152.70240861583,0.1962913453387856,0.0053964744500266,0.1942393938084335,0.2612082179293879,0.9256421,0.9000222157565223,0.0256198842434777,1.02034364,0.9993483974822964,0.0209952425177037,1.12320911,1.1057270175596228,0.0174820924403771,1.0,0.02120551614569699
1024,3,829,0.8095703125,fixed:0.5,0.5,-0.0012062726176115,0.0012062726176115,1000000,492132,507868,0.492132,1.000064499446104,0.0019593455677292,1.0034156507170644,1020.8806649778056,0.0051926413027109,0.004590159293819,0.0011174635666852,0.0022003031628008,0.89969703,0.9000222157565223,-0.0003251857565222,0.99970857,0.9993483974822964,0.0003601725177037,1.10617247,1.1057270175596228,0.0004454524403771,1.4550936279993e-06,6.449944610409375e-05
1024,3,829,0.8095703125,fixed:0.45,0.45,0.1001206272617611,0.1001206272617611,1000000,491972,508028,0.491972,1.0000486575525032,0.001962431604428,1.004996064898836,1019.242979185558,0.0043093144958583,0.0043104184291633,0.0014794264714251,0.0029120963242679,0.89947964,0.9000222157565223,-0.0005425757565222,0.99949118,0.9993483974822964,0.0001427825177037,1.10595508,1.1057270175596228,0.0002280624403772,0.0100241400032885,4.865755250316184e-05
1024,3,829,0.8095703125,fixed:0.4,0.4,0.1990349819059107,0.1990349819059107,1000000,491652,508348,0.491652,1.0005740646869128,0.001964535660694,1.0060735894672603,1019.221466888942,0.0092746033691588,0.0040736284492932,0.0055885981710641,0.0109936464214752,0.89999004,0.9000222157565223,-3.2175756522256904e-05,1.00000158,0.9993483974822964,0.0006531825177036,1.10646547,1.1057270175596228,0.0007384524403772,0.0396149240222862,0.0005740646869127897
1024,3,829,0.8095703125,fixed:0.35,0.35,0.3003618817852834,0.3003618817852834,1000000,491339,508661,0.491339,1.0012506635412008,0.0019650080726976,1.0063155200413465,1020.3549849700308,0.0149291980064727,0.0044971176409672,0.0108049859099318,0.0212420175911498,0.90093836,0.9000222157565223,0.0009161442434777,1.0009499,0.9993483974822964,0.0016015025177036,1.10660725,1.1057270175596228,0.0008802324403771,0.09021726002959655,0.001250663541200847
1024,3,829,0.8095703125,fixed:0.3,0.3,0.399276236429433,0.399276236429433,1000000,492347,507653,0.492347,1.0020650383688126,0.0019585219609702,1.0029938670737746,1025.400134521478,0.0222256037864631,0.0045361838831932,0.0192244184893987,0.0378692108377153,0.9025483,0.9000222157565223,0.0025260842434776,1.00175329,0.9993483974822964,0.0024048925177035,1.10821719,1.1057270175596228,0.0024901724403771,0.1594215129772525,0.002065038368812555
1024,3,829,0.8095703125,fixed:0.25,0.25,0.5006031363088058,0.5006031363088058,1000000,491015,508985,0.491015,1.0032512309933304,0.0019562595133062,1.0018352274583926,1029.0179044686497,0.0325754648197817,0.0044919360890341,0.0293638703400099,0.0576910328202402,0.90304924,0.9000222157565223,0.0030270242434776,1.00225423,0.9993483974822964,0.0029058325177035,1.10871813,1.1057270175596228,0.0029911124403771,0.2506035000822128,0.0032512309933303563
1024,3,829,0.8095703125,fixed:0.2,0.2,0.5995174909529554,0.5995174909529554,1000000,491108,508892,0.491108,1.0049543985894345,0.0019378841659058,0.9924248858256548,1042.3051707759437,0.0480786144677071,0.004980302031337,0.0438616706223478,0.0861905288791096,0.90575872,0.9000222157565223,0.0057365042434777,1.00415717,0.9993483974822964,0.0048087725177037,1.11062107,1.1057270175596228,0.0048940524403773,0.35942122195852694,0.004954398589434472
1024,3,829,0.8095703125,fixed:0.15,0.15,0.7008443908323281,0.7008443908323281,1000000,491706,508294,0.491706,1.0065979912993943,0.0019278797095082,0.9873014260890702,1051.1439184620565,0.0632803810740248,0.0049287011793706,0.0607176302383944,0.1194537614813365,0.90742537,0.9000222157565223,0.0074031542434777,1.00582382,0.9993483974822964,0.0064754225177037,1.11228772,1.1057270175596228,0.0065607024403773,0.49118286016113705,0.006597991299394312
1024,3,829,0.8095703125,fixed:0.1,0.1,0.7997587454764777,0.7997587454764777,1000000,491953,508047,0.491953,1.0085983275690766,0.0018969790075554,0.9714766280196562,1072.5164404281247,0.081608218104028,0.0045649977313482,0.0786434036564469,0.1547955280839112,0.91042786,0.9000222157565223,0.0104056442434776,1.00801976,0.9993483974822964,0.0086713625177037,1.11287057,1.1057270175596228,0.0071435524403771,0.6396140509661095,0.008598327569076636
1024,3,829,0.8095703125,fixed:0.05,0.05,0.9010856453558505,0.9010856453558505,1000000,490738,509262,0.490738,1.0108358898841745,0.0018614535170514,0.9532833936263656,1097.8401415002354,0.1031619609174035,0.0048515454918621,0.1002270340466807,0.1968083894865133,0.91326022,0.9000222157565223,0.0132380042434776,1.01004558,0.9993483974822964,0.0106971825177037,1.11489638,1.1057270175596228,0.0091693624403772,0.8119553402663695,0.010835889884174499
1024,3,829,0.8095703125,fixed:0,0.0,1.0,1.0,1000000,491914,508086,0.491914,1.0134390016019263,0.0018141109394671,0.9290384191431912,1132.299671010812,0.1270940816370028,0.0049871330217325,0.1247231697451179,0.2454764936351681,0.91736225,0.9000222157565223,0.0173400342434777,1.01253452,0.9993483974822964,0.0131861225177036,1.11577224,1.1057270175596228,0.0100452224403773,1.0,0.013439001601926348
